date,source,aoi_tile,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_p10,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_p90,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,NDWI_p10,NDWI_p25,NDWI_p50,NDWI_p75,NDWI_p90,NDMI_mean,NDMI_std,NDMI_min,NDMI_max,NDMI_p10,NDMI_p25,NDMI_p50,NDMI_p75,NDMI_p90,chirps_30d_mm,flags,mgrs_tile,orbit_number,processing_baseline,RVI_mean,RVI_std,RVI_min,RVI_max,RVI_p10,RVI_p25,RVI_p50,RVI_p75,RVI_p90,VH_VV_mean,VH_VV_std,VH_VV_min,VH_VV_max,VH_VV_p10,VH_VV_p25,VH_VV_p50,VH_VV_p75,VH_VV_p90
2021-09-15,sentinel2,NE,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.32432,0.110811,0.054532,0.703506,0.181537,0.251905,0.326301,0.397026,0.459439,-0.410085,0.114855,-0.672303,-0.102743,-0.521708,-0.49436,-0.443427,-0.357282,-0.219905,-0.026993,0.057715,-0.192429,0.242762,-0.085386,-0.059423,-0.032067,-0.001193,0.043794,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-15,sentinel1,NW,S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.847866,0.290634,0.09268,1.954024,0.488203,0.65257,0.823866,1.020279,1.222367,-5.964308,2.025045,-16.248914,-0.199707,-8.56412,-7.180154,-5.818077,-4.686118,-3.565544
2021-09-15,sentinel2,NW,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.302197,0.064751,0.119543,0.547776,0.21961,0.2572,0.297742,0.338852,0.393376,-0.408166,0.072187,-0.573687,-0.241636,-0.498917,-0.46591,-0.422657,-0.339057,-0.311503,-0.052293,0.051953,-0.175511,0.115367,-0.120387,-0.090765,-0.051998,-0.016254,0.014619,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-15,sentinel1,S,S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.831516,0.291136,0.07788,2.024119,0.472468,0.613332,0.809022,1.027238,1.223328,-6.082718,2.048417,-17.020957,0.104752,-8.689516,-7.432001,-5.930056,-4.688042,-3.564608
2021-09-15,sentinel2,S,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.236964,0.090709,0.031597,0.497177,0.090726,0.186636,0.252988,0.295993,0.334938,-0.340986,0.11713,-0.548171,-0.074074,-0.461724,-0.428384,-0.368069,-0.28181,-0.131982,-0.035953,0.041057,-0.158735,0.0911,-0.08449,-0.059553,-0.038006,-0.012653,0.020386,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-15,sentinel1,SE,S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.830739,0.320227,0.177997,2.397723,0.476782,0.601784,0.773009,1.008649,1.256994,-6.105605,2.115495,-13.318773,1.750615,-8.656976,-7.527375,-6.159684,-4.714865,-3.409249
2021-09-15,sentinel2,SE,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.229471,0.089381,0.011126,0.495428,0.122305,0.163275,0.221596,0.292741,0.350726,-0.3039,0.105192,-0.551988,-0.078074,-0.442185,-0.385853,-0.295788,-0.221606,-0.178951,-0.036279,0.032607,-0.207781,0.044776,-0.075067,-0.055681,-0.036006,-0.014644,0.006716,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-15,sentinel1,SW,S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.80973,0.314892,0.064394,2.047274,0.417723,0.589255,0.785369,1.003395,1.238739,-6.302888,2.318045,-17.861667,0.205348,-9.317564,-7.673813,-6.187292,-4.693235,-3.437941
2021-09-15,sentinel2,SW,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.257152,0.104079,0.038388,0.559679,0.096051,0.185095,0.271596,0.334016,0.377132,-0.367374,0.126746,-0.559598,-0.074324,-0.485442,-0.458135,-0.415045,-0.298172,-0.141463,-0.053054,0.039479,-0.187234,0.12226,-0.106651,-0.075061,-0.051691,-0.030052,-0.00887,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-15,sentinel1,W,S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.878239,0.324689,0.111047,2.177647,0.476442,0.63258,0.867761,1.069971,1.319161,-5.796579,2.174656,-15.44324,0.773552,-8.697422,-7.192466,-5.558458,-4.439953,-3.065994
2021-09-15,sentinel2,W,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.280233,0.069409,0.083995,0.615739,0.197755,0.23243,0.275232,0.322308,0.364966,-0.391518,0.079796,-0.606583,-0.073034,-0.474332,-0.45115,-0.41606,-0.333996,-0.272827,-0.072545,0.047584,-0.208154,0.212121,-0.133635,-0.100392,-0.071136,-0.047742,-0.020109,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-15,sentinel1,center,S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.835397,0.304807,0.189589,2.102325,0.464883,0.613012,0.801086,1.026758,1.238623,-6.057286,2.065777,-13.031583,0.444779,-8.789382,-7.402127,-6.027847,-4.651621,-3.462396
2021-09-15,sentinel2,center,20210915T073611_20210915T074159_T37MCU,POST,1.02,51.103474,0.316454,0.093999,0.008439,0.65736,0.197741,0.259194,0.310739,0.377406,0.431995,-0.410298,0.086456,-0.643801,-0.116608,-0.490161,-0.462863,-0.435815,-0.380805,-0.267985,-0.045427,0.067596,-0.242683,0.258532,-0.123004,-0.087689,-0.048398,-0.017204,0.033018,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,E,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.341309,0.084599,0.155268,0.709693,0.244853,0.282899,0.329953,0.388788,0.442324,-0.469322,0.042453,-0.679828,-0.292381,-0.514793,-0.489432,-0.465838,-0.444431,-0.42672,-0.078372,0.057967,-0.219362,0.224288,-0.133569,-0.110479,-0.084933,-0.055586,-0.016799,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,N,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.300758,0.061288,0.129,0.572441,0.225396,0.258801,0.297992,0.342686,0.382339,-0.44325,0.036508,-0.602191,-0.308444,-0.485339,-0.467478,-0.446313,-0.42287,-0.395433,-0.110405,0.045981,-0.245872,0.113305,-0.168783,-0.143256,-0.108259,-0.083088,-0.057729,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,NE,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.346869,0.091492,0.161489,0.709693,0.244056,0.283303,0.333742,0.396269,0.471179,-0.465045,0.053339,-0.679828,-0.216569,-0.52623,-0.495301,-0.466024,-0.432494,-0.407327,-0.051303,0.07058,-0.248338,0.224288,-0.134084,-0.098581,-0.05578,-0.013034,0.041903,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,NW,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.307361,0.066494,0.113708,0.521287,0.219643,0.262713,0.307569,0.352181,0.39389,-0.449082,0.039212,-0.581032,-0.235536,-0.497111,-0.469638,-0.448447,-0.426765,-0.407596,-0.095604,0.043079,-0.220056,0.068663,-0.145517,-0.123885,-0.100766,-0.069317,-0.037823,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,S,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.299896,0.05698,0.14454,0.508435,0.229479,0.26062,0.295848,0.334699,0.374086,-0.45915,0.035845,-0.573182,-0.293797,-0.50095,-0.481518,-0.459857,-0.438538,-0.412905,-0.08761,0.039346,-0.177005,0.045102,-0.139129,-0.117083,-0.087375,-0.059056,-0.03542,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,SE,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.319396,0.077458,0.146652,0.670355,0.224737,0.263711,0.310704,0.376343,0.420002,-0.453103,0.038383,-0.638742,-0.288976,-0.497675,-0.477434,-0.455973,-0.428668,-0.40316,-0.074138,0.045628,-0.243765,0.131952,-0.131917,-0.104449,-0.071262,-0.045984,-0.0224,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,SW,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.298982,0.068588,0.120231,0.555917,0.215843,0.251171,0.293823,0.346857,0.382153,-0.453505,0.042445,-0.573961,-0.211346,-0.50489,-0.481483,-0.456217,-0.428693,-0.403449,-0.079089,0.043159,-0.206844,0.089496,-0.129925,-0.108384,-0.081271,-0.055594,-0.024221,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,W,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.302787,0.073023,0.104834,0.660086,0.22103,0.251955,0.298879,0.345653,0.388893,-0.444813,0.040122,-0.637856,-0.091135,-0.481811,-0.466901,-0.447359,-0.42778,-0.404498,-0.097349,0.054779,-0.221448,0.228329,-0.155589,-0.131567,-0.104361,-0.075036,-0.035849,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-25,sentinel2,center,20210925T073641_20210925T074201_T37MCU,POST,0.0,25.215198,0.34367,0.09571,0.139429,0.760185,0.236295,0.27546,0.330405,0.396517,0.462376,-0.458779,0.050191,-0.706433,-0.18198,-0.514177,-0.482074,-0.455103,-0.431492,-0.404139,-0.062942,0.07878,-0.252734,0.362013,-0.134603,-0.111264,-0.0835,-0.037404,0.048422,0.0,POST_INTERVENTION,37MCU,92,03.01,,,,,,,,,,,,,,,,,,
2021-09-27,sentinel1,E,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.822096,0.339327,0.159585,2.267923,0.429965,0.570335,0.773064,1.02327,1.27441,-6.220599,2.325473,-13.813874,1.170612,-9.219418,-7.777435,-6.218505,-4.654638,-3.286328
2021-09-27,sentinel1,N,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.879806,0.306842,0.167573,1.923802,0.503966,0.65935,0.846478,1.073943,1.300692,-5.755737,2.032118,-13.592686,-0.331083,-8.40476,-7.035377,-5.723723,-4.345838,-3.158413
2021-09-27,sentinel1,NE,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.787686,0.316641,0.106759,2.060562,0.411141,0.558696,0.746093,0.964502,1.21598,-6.448137,2.264475,-15.619088,0.263099,-9.407759,-7.904363,-6.409471,-4.972125,-3.587179
2021-09-27,sentinel1,NW,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.80352,0.291396,0.062496,1.92535,0.449711,0.589726,0.777144,0.988019,1.198844,-6.291419,2.119291,-17.99368,-0.324351,-8.942222,-7.556232,-6.193241,-4.816489,-3.68564
2021-09-27,sentinel1,S,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.825588,0.291988,0.093521,2.018056,0.48023,0.605977,0.785296,1.027753,1.23008,-6.113055,2.009365,-16.208783,0.078419,-8.687774,-7.443962,-6.062821,-4.686166,-3.562032
2021-09-27,sentinel1,SE,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.7988,0.306349,0.122589,2.126263,0.429812,0.586213,0.758843,0.976681,1.210776,-6.345655,2.188289,-15.000895,0.549084,-9.212381,-7.718911,-6.281815,-4.845329,-3.664119
2021-09-27,sentinel1,SW,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.783368,0.309994,0.123732,2.291424,0.429681,0.554077,0.742556,0.975367,1.194349,-6.472919,2.245705,-14.959301,1.274713,-9.307243,-7.940878,-6.434735,-4.94052,-3.695793
2021-09-27,sentinel1,W,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.858352,0.324083,0.128521,2.034185,0.464878,0.62081,0.816215,1.058392,1.316119,-5.94244,2.197592,-14.789038,0.14848,-8.778923,-7.409679,-5.909461,-4.466448,-3.099871
2021-09-27,sentinel1,center,S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.781399,0.294408,0.132765,1.976077,0.425667,0.566157,0.746425,0.964697,1.190683,-6.453765,2.11792,-14.64317,-0.103902,-9.217098,-7.777349,-6.404969,-4.970713,-3.723134
2022-07-12,sentinel1,E,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.769033,0.322953,0.152572,2.147287,0.394426,0.527657,0.7225,0.957342,1.197914,-6.598155,2.307448,-14.016948,0.640817,-9.595377,-8.211427,-6.527363,-5.031084,-3.653173
2022-07-12,sentinel1,N,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.874327,0.313903,0.158174,2.184148,0.492717,0.633169,0.851872,1.084892,1.303353,-5.808203,2.09874,-13.854016,0.802017,-8.540601,-7.217363,-5.720275,-4.339276,-3.214652
2022-07-12,sentinel1,NE,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.775944,0.324292,0.156573,2.240436,0.414218,0.538922,0.711408,0.944962,1.21017,-6.527305,2.24405,-13.900031,1.049274,-9.281522,-8.032315,-6.596191,-5.153737,-3.589078
2022-07-12,sentinel1,NW,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.835996,0.309739,0.064619,2.177679,0.443509,0.61699,0.805126,1.039307,1.258202,-6.104384,2.24894,-17.846288,0.773688,-9.063796,-7.441049,-5.938865,-4.561578,-3.436542
2022-07-12,sentinel1,S,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.761226,0.302387,0.132732,2.051386,0.410308,0.535179,0.715442,0.925671,1.192161,-6.617221,2.190752,-14.644292,0.223214,-9.399209,-8.088018,-6.594879,-5.219765,-3.713772
2022-07-12,sentinel1,SE,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.771919,0.32904,0.120671,2.128186,0.382965,0.523989,0.725859,0.976582,1.226758,-6.596488,2.370977,-15.071534,0.55747,-9.653275,-8.284193,-6.594444,-4.90765,-3.532606
2022-07-12,sentinel1,SW,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.773702,0.313809,0.115172,2.023409,0.394661,0.543068,0.730328,0.964549,1.207114,-6.553246,2.282301,-15.280251,0.101668,-9.597542,-8.03166,-6.472592,-4.970408,-3.654848
2022-07-12,sentinel1,W,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.844441,0.32794,0.151803,2.107054,0.433016,0.60577,0.817193,1.050182,1.276403,-6.055231,2.270565,-14.039772,0.465374,-9.219777,-7.471158,-5.901104,-4.471792,-3.274948
2022-07-12,sentinel1,center,S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.811383,0.310399,0.130754,2.390686,0.445448,0.586315,0.773641,1.007936,1.21125,-6.251938,2.17341,-14.711723,1.718817,-9.072388,-7.685295,-6.18517,-4.686557,-3.554966
2022-07-24,sentinel1,E,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.745591,0.299813,0.128003,1.970897,0.386357,0.527581,0.71476,0.926221,1.145978,-6.757588,2.289076,-14.807165,-0.126402,-9.725734,-8.218777,-6.594447,-5.219066,-3.964304
2022-07-24,sentinel1,N,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.884073,0.320405,0.156596,2.119204,0.488674,0.645344,0.863301,1.081874,1.300027,-5.755331,2.137954,-13.89936,0.518312,-8.532131,-7.152927,-5.595093,-4.279264,-3.154314
2022-07-24,sentinel1,NE,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.746348,0.313324,0.121644,2.074856,0.3865,0.511697,0.699547,0.925982,1.182856,-6.765471,2.316338,-15.035571,0.325246,-9.71884,-8.343449,-6.716435,-5.214478,-3.777709
2022-07-24,sentinel1,NW,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.816352,0.297927,0.045118,1.978726,0.442024,0.605236,0.792795,1.004234,1.215077,-6.21392,2.166681,-19.427884,-0.092395,-9.062809,-7.435383,-6.065465,-4.689828,-3.567378
2022-07-24,sentinel1,S,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.803374,0.314912,0.134472,2.197745,0.446038,0.571574,0.758446,0.975816,1.22472,-6.313381,2.185767,-14.585755,0.861608,-8.968838,-7.719448,-6.279428,-4.908671,-3.541067
2022-07-24,sentinel1,SE,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.776072,0.319755,0.111947,1.990317,0.386118,0.527195,0.73828,0.980165,1.230971,-6.565538,2.37345,-15.407213,-0.042053,-9.652923,-8.150248,-6.406059,-4.907971,-3.528582
2022-07-24,sentinel1,SW,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.746027,0.290001,0.1383,1.838572,0.394911,0.535698,0.714472,0.926043,1.145454,-6.733993,2.196954,-14.459561,-0.702603,-9.658738,-8.15322,-6.591369,-5.213621,-3.967491
2022-07-24,sentinel1,W,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.833103,0.316781,0.147819,2.019202,0.441342,0.590631,0.801131,1.035099,1.270264,-6.110765,2.191772,-14.159771,0.083398,-9.026885,-7.58843,-6.025926,-4.528986,-3.338738
2022-07-24,sentinel1,center,S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,POST_INTERVENTION,,57,,0.773772,0.308013,0.148162,2.063054,0.402483,0.550974,0.738131,0.957253,1.192105,-6.54281,2.247975,-14.149316,0.273929,-9.531782,-7.964758,-6.467129,-5.033288,-3.711953
2022-08-05,sentinel1,E,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.768753,0.318114,0.101805,2.413467,0.38234,0.539445,0.727095,0.960285,1.194753,-6.61014,2.358229,-15.830955,1.821924,-9.679106,-8.054633,-6.561201,-4.931946,-3.690403
2022-08-05,sentinel1,N,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.849368,0.32551,0.115945,2.151489,0.476728,0.601545,0.804298,1.053663,1.30436,-6.001702,2.19392,-15.25035,0.659171,-8.776085,-7.52643,-5.973256,-4.470054,-3.158817
2022-08-05,sentinel1,NE,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.700757,0.276171,0.114197,2.106171,0.387575,0.511775,0.659582,0.847691,1.066913,-7.056127,2.139716,-15.31825,0.461528,-9.655878,-8.33968,-7.032434,-5.722483,-4.406708
2022-08-05,sentinel1,NW,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.798744,0.301098,0.039913,1.982754,0.433419,0.582124,0.769619,0.98839,1.214857,-6.348423,2.197197,-19.965933,-0.074901,-9.187939,-7.681467,-6.190336,-4.812762,-3.568738
2022-08-05,sentinel1,S,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.773353,0.308897,0.102399,1.992665,0.41799,0.542671,0.73792,0.965385,1.199433,-6.550541,2.262902,-15.805024,-0.031854,-9.338244,-8.036424,-6.466827,-4.964999,-3.657672
2022-08-05,sentinel1,SE,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.768763,0.346242,0.079176,2.148823,0.367328,0.507504,0.711245,0.977732,1.242631,-6.680039,2.570542,-16.94786,0.647525,-9.935565,-8.437399,-6.557597,-4.947514,-3.434217
2022-08-05,sentinel1,SW,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.743583,0.294294,0.083707,2.39173,0.398616,0.523416,0.711365,0.913961,1.133116,-6.744549,2.195885,-16.701121,1.723534,-9.561179,-8.188092,-6.685718,-5.31134,-4.063926
2022-08-05,sentinel1,W,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.790751,0.320157,0.156668,2.23845,0.413585,0.554588,0.757873,0.977226,1.211711,-6.417122,2.254023,-13.897271,1.040525,-9.405749,-7.903377,-6.343533,-4.904743,-3.652071
2022-08-05,sentinel1,center,S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.780016,0.322579,0.08468,1.987098,0.379435,0.543678,0.738417,0.98047,1.222983,-6.543536,2.395226,-16.649856,-0.056032,-9.803847,-8.05021,-6.438175,-4.942064,-3.573205
2022-08-17,sentinel1,E,S1A_IW_GRDH_1SDV_20220816T154814_20220816T154839_044579_055227_5C7B,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.747932,0.300127,0.092783,2.163066,0.398773,0.52328,0.711863,0.929562,1.162684,-6.732292,2.252439,-16.243987,0.709761,-9.690723,-8.181563,-6.688123,-5.186945,-3.811821
2022-08-17,sentinel1,N,S1A_IW_GRDH_1SDV_20220816T154814_20220816T154839_044579_055227_5C7B,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.84008,0.28216,0.222589,1.830463,0.489129,0.636856,0.815865,1.011868,1.223382,-5.993849,1.918984,-12.296896,-0.738059,-8.587256,-7.215149,-5.909829,-4.71888,-3.537132
2022-08-17,sentinel1,NE,S1A_IW_GRDH_1SDV_20220816T154814_20220816T154839_044579_055227_5C7B,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.753398,0.303186,0.181891,2.178769,0.410328,0.527116,0.706854,0.933532,1.176549,-6.676653,2.181264,-13.220374,0.778461,-9.471659,-8.160151,-6.715919,-5.154988,-3.850263
2022-08-17,sentinel1,NW,S1A_IW_GRDH_1SDV_20220816T154814_20220816T154839_044579_055227_5C7B,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.828593,0.309272,0.060769,2.445038,0.459686,0.616954,0.805591,1.007376,1.240982,-6.126934,2.148331,-18.117327,1.96566,-8.935267,-7.440049,-6.05878,-4.697575,-3.44045
