date,source,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,aoi_covered,in_clean_set,flags
2019-10-01,sentinel2,20191001T073719_20191001T075338_T37MBV,PRE,0.06,21.338238,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-06,sentinel2,20191006T073801_20191006T075718_T37MBV,PRE,22.62,58.444436,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-06,sentinel2,20191006T073801_20191006T075718_T36MZE,PRE,22.62,50.987915,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-11,sentinel2,20191011T073829_20191011T075907_T36MZE,PRE,0.83,48.031455,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-11,sentinel2,20191011T073829_20191011T075907_T37MBV,PRE,0.88,55.697522,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-16,sentinel2,20191016T073911_20191016T075639_T36MZE,PRE,0.93,25.474016,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-16,sentinel2,20191016T073911_20191016T075639_T37MBV,PRE,0.91,17.11559,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-21,sentinel2,20191021T073939_20191021T075525_T36MZE,PRE,19.18,28.162443,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-10-21,sentinel2,20191021T073939_20191021T075525_T37MBV,PRE,18.82,30.336612,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-11-05,sentinel2,20191105T074111_20191105T075932_T37MBV,PRE,0.43,36.333857,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-11-05,sentinel2,20191105T074111_20191105T075932_T36MZE,PRE,0.43,16.311269,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-11-10,sentinel2,20191110T074039_20191110T075831_T37MBV,PRE,0.37,41.754708,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-11-10,sentinel2,20191110T074039_20191110T075831_T36MZE,PRE,0.35,29.230971,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-11-15,sentinel2,20191115T074201_20191115T075706_T36MZE,PRE,48.78,14.481963,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-11-15,sentinel2,20191115T074201_20191115T075706_T37MBV,PRE,48.6,18.840233,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-11-20,sentinel2,20191120T074119_20191120T075909_T36MZE,PRE,0.2,5.737042,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-11-20,sentinel2,20191120T074119_20191120T075909_T37MBV,PRE,0.18,7.495254,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-12-15,sentinel2,20191215T074321_20191215T075934_T36MZE,PRE,89.74,55.331128,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-12-20,sentinel2,20191220T074229_20191220T075226_T36MZE,PRE,0.0,1.296812,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-12-20,sentinel2,20191220T074229_20191220T075226_T37MBV,PRE,0.0,3.576299,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-12-25,sentinel2,20191225T074321_20191225T074323_T37MBV,PRE,44.41,54.615491,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-12-25,sentinel2,20191225T074321_20191225T074323_T36MZE,PRE,44.33,58.048669,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2019-12-30,sentinel2,20191230T074229_20191230T075639_T37MBV,PRE,6.94,57.955649,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2019-12-30,sentinel2,20191230T074229_20191230T075639_T36MZE,PRE,7.09,32.331409,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-04,sentinel2,20200104T074311_20200104T074313_T36MZE,PRE,0.21,22.850693,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-04,sentinel2,20200104T074311_20200104T074313_T37MBV,PRE,0.88,37.249605,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-09,sentinel2,20200109T074209_20200109T075339_T36MZE,PRE,0.1,35.784825,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-09,sentinel2,20200109T074209_20200109T075339_T37MBV,PRE,0.07,40.734773,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-14,sentinel2,20200114T074251_20200114T075746_T36MZE,PRE,2.17,29.77411,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-14,sentinel2,20200114T074251_20200114T075746_T37MBV,PRE,1.3,32.919981,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-19,sentinel2,20200119T074139_20200119T074934_T36MZE,PRE,0.0,3.470778,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-19,sentinel2,20200119T074139_20200119T074934_T37MBV,PRE,0.39,7.796982,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-01-29,sentinel2,20200129T074049_20200129T075021_T37MBV,PRE,31.49,59.616942,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2020-02-03,sentinel2,20200203T074121_20200203T075837_T37MBV,PRE,0.18,7.13783,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-03,sentinel2,20200203T074121_20200203T075837_T36MZE,PRE,0.11,1.768739,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-08,sentinel2,20200208T074009_20200208T075621_T36MZE,PRE,0.0,0.173556,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-08,sentinel2,20200208T074009_20200208T075621_T37MBV,PRE,0.04,3.463711,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-13,sentinel2,20200213T074021_20200213T075201_T36MZE,PRE,44.72,27.325752,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2020-02-13,sentinel2,20200213T074021_20200213T075201_T37MBV,PRE,44.07,32.205675,True,False,OUT_OF_SEASON|HIGH_AOI_CLOUD|PRE_INTERVENTION
2020-02-18,sentinel2,20200218T073949_20200218T075102_T36MZE,PRE,0.32,9.619628,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-18,sentinel2,20200218T073949_20200218T075102_T37MBV,PRE,0.29,26.775117,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-23,sentinel2,20200223T073921_20200223T075612_T36MZE,PRE,4.5,36.583345,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-28,sentinel2,20200228T073839_20200228T074928_T37MBV,PRE,0.0,7.609395,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-02-28,sentinel2,20200228T073839_20200228T074928_T36MZE,PRE,0.0,1.003082,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-03-14,sentinel2,20200314T073651_20200314T075348_T36MZE,PRE,0.85,18.810895,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-03-14,sentinel2,20200314T073651_20200314T075348_T37MBV,PRE,0.8,28.376814,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-03-19,sentinel2,20200319T073619_20200319T075223_T37MBV,PRE,20.55,50.942671,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-03-24,sentinel2,20200324T073611_20200324T075501_T36MZE,PRE,0.33,8.716257,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-03-24,sentinel2,20200324T073611_20200324T075501_T37MBV,PRE,0.31,18.034025,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-03-29,sentinel2,20200329T073609_20200329T075614_T36MZE,PRE,0.21,48.825417,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-04-03,sentinel2,20200403T073611_20200403T075522_T36MZE,PRE,0.0,2.510209,True,True,PRE_INTERVENTION
2020-04-03,sentinel2,20200403T073611_20200403T075522_T37MBV,PRE,0.51,8.65105,True,True,PRE_INTERVENTION
2020-04-08,sentinel2,20200408T073609_20200408T075331_T37MBV,PRE,0.0,8.519624,True,True,PRE_INTERVENTION
2020-04-08,sentinel2,20200408T073609_20200408T075331_T36MZE,PRE,0.0,0.633608,True,True,PRE_INTERVENTION
2020-04-18,sentinel2,20200418T073609_20200418T075648_T37MBV,PRE,49.51,52.159454,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2020-04-28,sentinel2,20200428T073609_20200428T074848_T36MZE,PRE,36.77,26.37416,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2020-04-28,sentinel2,20200428T073609_20200428T074848_T37MBV,PRE,36.94,29.650711,True,False,HIGH_AOI_CLOUD|PRE_INTERVENTION
2020-05-13,sentinel2,20200513T073621_20200513T075311_T36MZE,PRE,0.07,2.00911,True,True,PRE_INTERVENTION
2020-05-13,sentinel2,20200513T073621_20200513T075311_T37MBV,PRE,0.31,1.620758,True,True,PRE_INTERVENTION
2020-05-18,sentinel2,20200518T073609_20200518T075715_T36MZE,PRE,0.04,1.8082,True,True,PRE_INTERVENTION
2020-05-18,sentinel2,20200518T073609_20200518T075715_T37MBV,PRE,0.22,5.939848,True,True,PRE_INTERVENTION
2020-05-23,sentinel2,20200523T073621_20200523T075355_T37MBV,PRE,12.85,26.090133,True,True,PRE_INTERVENTION
2020-05-23,sentinel2,20200523T073621_20200523T075355_T36MZE,PRE,12.94,21.815391,True,True,PRE_INTERVENTION
2020-05-28,sentinel2,20200528T073619_20200528T075944_T36MZE,PRE,0.14,2.611252,True,True,PRE_INTERVENTION
2020-05-28,sentinel2,20200528T073619_20200528T075944_T37MBV,PRE,0.38,11.844653,True,True,PRE_INTERVENTION
2020-06-02,sentinel2,20200602T073621_20200602T075424_T36MZE,PRE,0.74,8.438356,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-02,sentinel2,20200602T073621_20200602T075424_T37MBV,PRE,0.57,15.758634,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-07,sentinel2,20200607T073619_20200607T075945_T36MZE,PRE,15.25,34.315631,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-07,sentinel2,20200607T073619_20200607T075945_T37MBV,PRE,15.24,38.106825,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-12,sentinel2,20200612T073621_20200612T074924_T36MZE,PRE,1.19,44.994182,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-12,sentinel2,20200612T073621_20200612T074924_T37MBV,PRE,1.27,43.174095,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-17,sentinel2,20200617T073619_20200617T075500_T36MZE,PRE,19.89,55.682078,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-27,sentinel2,20200627T073619_20200627T074902_T37MBV,PRE,0.0,31.033337,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-06-27,sentinel2,20200627T073619_20200627T074902_T36MZE,PRE,0.75,35.429304,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-07-12,sentinel2,20200712T073621_20200712T075310_T36MZE,PRE,0.0,16.84344,True,True,PRE_INTERVENTION
