date,source,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_p10,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_p90,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,NDWI_p10,NDWI_p25,NDWI_p50,NDWI_p75,NDWI_p90,BSI_mean,BSI_std,BSI_min,BSI_max,BSI_p10,BSI_p25,BSI_p50,BSI_p75,BSI_p90,chirps_30d_mm,flags,mgrs_tile,orbit_number,processing_baseline
2021-04-03,sentinel2,20210403T073609_20210403T075438_T37MBV,PRE,0.34,17.004273,0.383114,0.218135,-0.215041,0.902639,0.066436,0.214845,0.394629,0.550645,0.683374,-0.404836,0.180442,-0.799923,0.31963,-0.613304,-0.543024,-0.441205,-0.277468,-0.128855,0.032012,0.124193,-0.541296,0.340487,-0.14671,-0.029423,0.060586,0.115172,0.154354,46.602,PRE_INTERVENTION,37MBV,92,03.00
2021-04-18,sentinel2,20210418T073611_20210418T074153_T36MZE,PRE,0.75,22.031854,0.419661,0.227226,-0.135961,0.865656,0.074141,0.230025,0.457455,0.613088,0.69904,-0.415412,0.180634,-0.774099,0.214338,-0.619052,-0.560532,-0.458972,-0.279378,-0.135032,-0.022988,0.124682,-0.508924,0.286067,-0.189415,-0.107312,-0.013666,0.079972,0.122829,100.898,PRE_INTERVENTION,36MZE,92,03.00
2021-04-18,sentinel2,20210418T073611_20210418T074153_T37MBV,PRE,0.68,38.223757,0.422164,0.233405,-0.160967,0.874497,0.066205,0.223299,0.464848,0.620985,0.707078,-0.418294,0.186219,-0.78305,0.240181,-0.628729,-0.566408,-0.465026,-0.277372,-0.129577,-0.023598,0.126497,-0.52043,0.301336,-0.193403,-0.111308,-0.013495,0.080125,0.123182,100.898,PRE_INTERVENTION,37MBV,92,03.00
2021-04-23,sentinel2,20210423T073609_20210423T075434_T36MZE,PRE,9.66,43.854268,0.370312,0.119283,0.00716,0.699387,0.205191,0.2831,0.37292,0.459061,0.529324,-0.353024,0.095366,-0.691775,0.004195,-0.478527,-0.42384,-0.353518,-0.287119,-0.224563,-0.029576,0.061852,-0.238119,0.229203,-0.108412,-0.077127,-0.030306,0.014614,0.051762,87.739,PRE_INTERVENTION,36MZE,92,03.00
2021-04-23,sentinel2,20210423T073609_20210423T075434_T37MBV,PRE,9.73,55.364042,0.373497,0.124647,-0.010696,0.745657,0.201225,0.283125,0.37698,0.466992,0.537342,-0.356221,0.100478,-0.733371,0.034115,-0.490198,-0.427687,-0.357189,-0.283237,-0.224565,-0.030478,0.063694,-0.234513,0.233407,-0.110389,-0.078997,-0.030327,0.016665,0.053759,87.739,PRE_INTERVENTION,37MBV,92,03.00
2021-04-28,sentinel2,20210428T073611_20210428T074155_T36MZE,PRE,0.01,17.659851,0.436288,0.247156,-0.281095,0.914552,0.066068,0.222536,0.472892,0.644448,0.746236,-0.435693,0.195938,-0.811448,0.395397,-0.660069,-0.597986,-0.480567,-0.28532,-0.136446,-0.010864,0.141202,-0.560447,0.337276,-0.205277,-0.099503,0.005738,0.099538,0.150296,92.908,PRE_INTERVENTION,36MZE,92,03.00
2021-04-28,sentinel2,20210428T073611_20210428T074155_T37MBV,PRE,0.0,36.323035,0.435573,0.247865,-0.277709,0.913077,0.066122,0.223038,0.472478,0.644409,0.746158,-0.434125,0.196526,-0.809524,0.394572,-0.660291,-0.597716,-0.480596,-0.277891,-0.128975,-0.01172,0.141175,-0.553618,0.34434,-0.208965,-0.099674,0.001994,0.099788,0.150245,92.908,PRE_INTERVENTION,37MBV,92,03.00
2021-05-28,sentinel2,20210528T073611_20210528T074159_T36MZE,PRE,0.24,7.875288,0.466323,0.248191,-0.093509,0.907499,0.081881,0.254014,0.511314,0.683555,0.769143,-0.449789,0.192615,-0.81125,0.056884,-0.669835,-0.607506,-0.498288,-0.29883,-0.150363,-0.0491,0.152784,-0.582144,0.335689,-0.255724,-0.154327,-0.040818,0.079999,0.138515,112.19,PRE_INTERVENTION,36MZE,92,03.00
2021-05-28,sentinel2,20210528T073611_20210528T074159_T37MBV,PRE,0.2,24.480434,0.465758,0.248874,-0.129273,0.911395,0.081937,0.254631,0.511616,0.675836,0.769408,-0.448405,0.193334,-0.811514,0.060924,-0.669884,-0.607405,-0.498298,-0.294999,-0.150468,-0.04981,0.152668,-0.585108,0.346023,-0.256025,-0.154345,-0.041018,0.079854,0.13488,112.19,PRE_INTERVENTION,37MBV,92,03.00
2021-07-02,sentinel2,20210702T073619_20210702T075441_T36MZE,PRE,0.04,13.71639,0.39259,0.216844,-0.041624,0.867591,0.079881,0.205075,0.408239,0.564545,0.681467,-0.405992,0.170993,-0.781118,0.041624,-0.615072,-0.541205,-0.435346,-0.271836,-0.146519,0.00902,0.132225,-0.53499,0.310317,-0.177534,-0.06053,0.033135,0.111395,0.150312,29.176,PRE_INTERVENTION,36MZE,92,03.01
2021-07-02,sentinel2,20210702T073619_20210702T075441_T37MBV,PRE,0.0,42.633349,0.391243,0.216003,-0.032157,0.86448,0.079999,0.2013,0.408005,0.564441,0.677661,-0.403824,0.170196,-0.776689,0.023992,-0.611484,-0.541005,-0.435691,-0.267508,-0.14648,0.007867,0.131661,-0.54469,0.320409,-0.177547,-0.06052,0.033265,0.107519,0.150366,29.176,PRE_INTERVENTION,37MBV,92,03.01
2021-07-17,sentinel2,20210717T073621_20210717T074201_T36MZE,PRE,7.35,51.173312,0.354203,0.21991,-0.104114,0.870032,0.064413,0.162126,0.349642,0.525454,0.662138,-0.350934,0.178985,-0.770701,0.121712,-0.584054,-0.498051,-0.361181,-0.205236,-0.107318,-0.004076,0.121767,-0.529159,0.287565,-0.16631,-0.064584,0.017573,0.08014,0.126848,94.684,PRE_INTERVENTION,36MZE,92,03.01
2021-07-22,sentinel2,20210722T073619_20210722T075442_T36MZE,PRE,0.02,10.466626,0.37968,0.21248,-0.045125,0.883657,0.083924,0.201103,0.384709,0.541062,0.670158,-0.40595,0.167647,-0.79821,0.036589,-0.611245,-0.537122,-0.431551,-0.27911,-0.158278,0.041542,0.125874,-0.532667,0.377931,-0.130879,-0.017502,0.07226,0.131046,0.165873,82.085,PRE_INTERVENTION,36MZE,92,03.01
2021-07-22,sentinel2,20210722T073619_20210722T075442_T37MBV,PRE,0.02,21.25424,0.376201,0.208409,-0.037847,0.873631,0.084064,0.201332,0.380852,0.537168,0.662257,-0.39993,0.163794,-0.787375,0.033239,-0.603362,-0.529323,-0.423814,-0.275264,-0.154237,0.039296,0.124239,-0.539864,0.381399,-0.134783,-0.021402,0.068533,0.127003,0.162078,82.085,PRE_INTERVENTION,37MBV,92,03.01
2021-07-27,sentinel2,20210727T073621_20210727T074201_T36MZE,PRE,0.06,38.520852,0.352858,0.208282,-0.057638,0.868124,0.064306,0.1814,0.349583,0.509856,0.642949,-0.383702,0.165898,-0.785382,0.053724,-0.591832,-0.509838,-0.404232,-0.255956,-0.138634,0.054556,0.119125,-0.510769,0.397236,-0.107034,0.001786,0.083998,0.138728,0.16983,82.085,PRE_INTERVENTION,36MZE,92,03.01
2021-07-27,sentinel2,20210727T073621_20210727T074201_T37MBV,PRE,0.1,50.683143,0.349929,0.204237,-0.049578,0.860863,0.068393,0.18183,0.345825,0.501927,0.634806,-0.378441,0.161879,-0.771737,0.051579,-0.580359,-0.50205,-0.400387,-0.255694,-0.138808,0.05244,0.117619,-0.5158,0.37883,-0.107261,0.001964,0.083985,0.1348,0.165889,82.085,PRE_INTERVENTION,37MBV,92,03.01
2021-08-06,sentinel2,20210806T073621_20210806T075620_T36MZE,PRE,0.0,20.976981,0.326014,0.197014,-0.058573,0.865514,0.064251,0.169944,0.314564,0.466769,0.603656,-0.36596,0.158495,-0.776771,0.061897,-0.568337,-0.486346,-0.380866,-0.247776,-0.134637,0.070521,0.109568,-0.490349,0.402987,-0.076202,0.029415,0.099626,0.142651,0.170152,4.742,PRE_INTERVENTION,36MZE,92,03.01
2021-08-06,sentinel2,20210806T073621_20210806T075620_T37MBV,PRE,0.0,55.764693,0.326506,0.198681,-0.049949,0.866376,0.060665,0.169944,0.314545,0.466879,0.60738,-0.365889,0.160072,-0.778146,0.052123,-0.572012,-0.486166,-0.380791,-0.248144,-0.134656,0.069528,0.109964,-0.491875,0.397548,-0.080357,0.029237,0.099656,0.142539,0.169838,4.742,PRE_INTERVENTION,37MBV,92,03.01
2021-08-26,sentinel2,20210826T073611_20210826T074200_T36MZE,PRE,0.0,13.332023,0.314271,0.188588,-0.048162,0.862256,0.064418,0.169902,0.298964,0.439336,0.580028,-0.359535,0.154139,-0.777682,0.047025,-0.560226,-0.470707,-0.372897,-0.248089,-0.134881,0.080681,0.100818,-0.469726,0.323708,-0.048826,0.045055,0.107355,0.146512,0.169994,27.702,PRE_INTERVENTION,36MZE,92,03.01
2021-08-26,sentinel2,20210826T073611_20210826T074200_T37MBV,PRE,0.0,49.450343,0.313265,0.187099,-0.042514,0.857404,0.064547,0.169993,0.298934,0.439608,0.572098,-0.356775,0.152662,-0.769638,0.047294,-0.552742,-0.466816,-0.369167,-0.243924,-0.138718,0.079109,0.100238,-0.475867,0.337868,-0.052885,0.041076,0.107231,0.142523,0.170004,27.702,PRE_INTERVENTION,37MBV,92,03.01
2021-08-31,sentinel2,20210831T073609_20210831T075437_T36MZE,PRE,0.12,48.496116,0.276979,0.149103,-0.015848,0.763453,0.080058,0.166133,0.267595,0.37307,0.482617,-0.309949,0.119626,-0.666667,0.013145,-0.459087,-0.392589,-0.32238,-0.224687,-0.134892,0.070828,0.085735,-0.400687,0.28291,-0.041113,0.037161,0.095725,0.12691,0.150318,27.702,PRE_INTERVENTION,36MZE,92,03.01
2022-04-03,sentinel2,20220403T073611_20220403T074200_T36MZE,POST,0.0,6.271888,0.307191,0.168534,-0.019432,0.787115,0.083858,0.173834,0.294965,0.420007,0.549157,-0.352,0.143859,-0.712691,0.016492,-0.544891,-0.455003,-0.361203,-0.244218,-0.150393,0.056591,0.080714,-0.33184,0.257,-0.060548,0.021599,0.076298,0.111325,0.134596,26.779,POST_INTERVENTION,36MZE,92,04.00
2022-04-03,sentinel2,20220403T073611_20220403T074200_T37MBV,POST,0.0,32.758024,0.308966,0.173082,-0.03142,0.793744,0.080067,0.170026,0.298724,0.427751,0.560738,-0.353411,0.148498,-0.720668,0.032334,-0.552911,-0.459132,-0.361323,-0.240339,-0.146534,0.055761,0.081715,-0.31812,0.274774,-0.064362,0.017616,0.076271,0.111345,0.134811,26.779,POST_INTERVENTION,37MBV,92,04.00
2022-04-08,sentinel2,20220408T073609_20220408T075437_T36MZE,POST,0.0,12.260343,0.324283,0.191511,-0.042354,0.854482,0.07612,0.173639,0.306892,0.450988,0.607615,-0.376794,0.16163,-0.775658,0.035751,-0.595753,-0.490366,-0.380853,-0.255768,-0.150582,0.07123,0.097895,-0.387535,0.325857,-0.068164,0.029324,0.095744,0.138666,0.166006,26.779,POST_INTERVENTION,36MZE,92,04.00
2022-04-08,sentinel2,20220408T073609_20220408T075437_T37MBV,POST,0.0,21.660632,0.324082,0.193151,-0.044305,0.859134,0.072371,0.173637,0.302636,0.451455,0.607699,-0.376045,0.163164,-0.784533,0.046215,-0.595742,-0.49405,-0.380762,-0.255885,-0.150631,0.070248,0.098305,-0.371558,0.350615,-0.068177,0.029395,0.095803,0.134661,0.165869,26.779,POST_INTERVENTION,37MBV,92,04.00
2022-04-13,sentinel2,20220413T073621_20220413T074201_T36MZE,POST,0.0,37.725365,0.278707,0.172444,-0.05293,0.80133,0.060539,0.146555,0.259616,0.384822,0.529467,-0.331795,0.148085,-0.740537,0.046723,-0.533309,-0.435524,-0.334073,-0.224526,-0.127279,0.081994,0.08208,-0.309834,0.29347,-0.033109,0.044882,0.099683,0.138721,0.165984,17.632,POST_INTERVENTION,36MZE,92,04.00
2022-04-13,sentinel2,20220413T073621_20220413T074201_T37MBV,POST,0.0,37.771162,0.280548,0.17888,-0.053953,0.845745,0.052723,0.142706,0.259737,0.392811,0.541161,-0.334932,0.154461,-0.774936,0.049311,-0.544965,-0.439447,-0.337954,-0.220813,-0.123164,0.082089,0.083657,-0.312647,0.311383,-0.03322,0.045032,0.099635,0.138803,0.165903,17.632,POST_INTERVENTION,37MBV,92,04.00
2022-04-18,sentinel2,20220418T073609_20220418T075436_T36MZE,POST,0.0,20.772858,0.327627,0.209437,-0.094463,0.887773,0.052829,0.165916,0.314659,0.466758,0.635008,-0.381767,0.180637,-0.818047,0.10539,-0.622884,-0.509801,-0.392709,-0.251965,-0.123216,0.078208,0.104182,-0.393884,0.389732,-0.068232,0.03313,0.103618,0.146491,0.181554,31.543,POST_INTERVENTION,36MZE,92,04.00
2022-04-18,sentinel2,20220418T073609_20220418T075436_T37MBV,POST,0.0,37.89084,0.328976,0.213074,-0.109091,0.919858,0.050624,0.168227,0.316391,0.464762,0.645082,-0.383119,0.184276,-0.849951,0.11934,-0.630851,-0.513543,-0.392617,-0.248118,-0.12337,0.077246,0.105306,-0.39477,0.432343,-0.072235,0.033455,0.103432,0.146541,0.181704,31.543,POST_INTERVENTION,37MBV,92,04.00
2022-04-23,sentinel2,20220423T073621_20220423T074203_T36MZE,POST,13.88,46.746182,0.38555,0.23972,-0.116498,0.962869,0.043225,0.191349,0.402216,0.565893,0.714888,-0.414605,0.202497,-0.87732,0.12793,-0.668008,-0.566491,-0.449334,-0.261646,-0.113265,0.043918,0.116486,-0.45421,0.339796,-0.123367,-0.013471,0.064499,0.123152,0.16611,60.378,POST_INTERVENTION,36MZE,92,04.00
2022-05-03,sentinel2,20220503T073621_20220503T074203_T36MZE,POST,0.87,46.830568,0.394946,0.229498,-0.140914,0.866355,0.050696,0.20677,0.410042,0.597755,0.69161,-0.392403,0.181894,-0.76356,0.110664,-0.61144,-0.545172,-0.419939,-0.251929,-0.119198,0.009059,0.112098,-0.801816,0.379169,-0.144417,-0.066622,0.019756,0.09768,0.144456,112.016,POST_INTERVENTION,36MZE,92,04.00
2022-05-08,sentinel2,20220508T073609_20220508T075436_T36MZE,POST,17.13,28.531799,0.36804,0.125865,0.021251,0.817037,0.204981,0.279253,0.357443,0.443243,0.548855,-0.339019,0.1038,-0.709386,-0.05846,-0.490173,-0.40048,-0.330022,-0.259681,-0.209051,-0.063114,0.058414,-0.335705,0.143837,-0.13182,-0.100688,-0.065411,-0.024446,0.012607,118.656,POST_INTERVENTION,36MZE,92,04.00
2022-05-08,sentinel2,20220508T073609_20220508T075436_T37MBV,POST,19.94,52.231824,0.378852,0.141245,0.009386,0.915493,0.197319,0.279418,0.369084,0.46294,0.579905,-0.352386,0.120761,-0.813938,-0.048667,-0.525495,-0.423756,-0.34168,-0.263753,-0.201282,-0.060956,0.060068,-0.335432,0.165676,-0.134629,-0.099514,-0.064489,-0.021414,0.017359,118.656,POST_INTERVENTION,37MBV,92,04.00
2022-05-13,sentinel2,20220513T073621_20220513T075444_T36MZE,POST,0.0,0.303032,0.45032,0.238391,-0.101468,0.873929,0.092018,0.240382,0.486352,0.658277,0.744331,-0.450709,0.186367,-0.780535,0.035162,-0.669869,-0.607457,-0.490216,-0.302719,-0.166114,-0.013914,0.126531,-0.432951,0.368191,-0.185433,-0.103457,-0.005829,0.091807,0.142515,127.1,POST_INTERVENTION,36MZE,92,04.00
2022-05-13,sentinel2,20220513T073621_20220513T075444_T37MBV,POST,0.0,0.956224,0.449599,0.239096,-0.097231,0.874199,0.087837,0.240087,0.486165,0.657973,0.744193,-0.448967,0.186887,-0.793257,0.040212,-0.669938,-0.603497,-0.486303,-0.303036,-0.165839,-0.014597,0.126558,-0.425592,0.361839,-0.185438,-0.103637,-0.005894,0.091801,0.142368,127.1,POST_INTERVENTION,37MBV,92,04.00
